h1n1_vaccine,seasonal_vaccine,h1n1_concern,h1n1_knowledge,behavioral_antiviral_meds,behavioral_avoidance,behavioral_face_mask,behavioral_wash_hands,behavioral_large_gatherings,behavioral_outside_home,behavioral_touch_face,doctor_recc_h1n1,doctor_recc_seasonal,chronic_med_condition,child_under_6_months,health_worker,health_insurance,opinion_h1n1_vacc_effective,opinion_h1n1_risk,opinion_h1n1_sick_from_vacc,opinion_seas_vacc_effective,opinion_seas_risk,opinion_seas_sick_from_vacc,household_adults,household_children,sex_Female,age_group_18 - 34 Years,age_group_35 - 44 Years,age_group_45 - 54 Years,age_group_55 - 64 Years,education_12 Years,education_< 12 Years,education_College Graduate,race_Black,race_Hispanic,race_Other or Multiple,"income_poverty_<= $75,000, Above Poverty","income_poverty_> $75,000",marital_status_Married,rent_or_own_Own,employment_status_Employed,employment_status_Not in Labor Force,"census_msa_MSA, Not Principle  City","census_msa_MSA, Principle City"
0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1,4,4,2,4,4,2,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,5,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0
1,0,2,0,0,1,0,0,0,1,1,0,0,0,0,0,1,5,1,2,4,4,2,1,2,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1
1,1,1,2,0,0,0,0,0,0,0,1,1,1,0,0,1,4,2,1,4,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0
0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,4,2,2,4,1,2,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,4,2,2,4,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,1,5,4,1,4,4,1,3,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
0,1,2,1,0,1,0,1,0,0,1,0,0,0,1,0,1,5,4,4,4,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,5,1,4,5,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0
0,0,2,2,0,1,0,1,0,0,1,0,0,0,1,0,1,5,1,2,5,2,2,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0
1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,4,4,2,2,2,4,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,3,1,0,1,0,1,0,1,1,1,1,1,0,0,1,5,1,4,4,1,4,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1
0,1,2,1,0,0,0,0,0,0,0,1,1,1,0,0,1,4,1,2,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,4,4,2,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
0,0,2,2,0,1,0,1,0,0,1,1,1,1,0,0,1,5,1,2,2,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,4,1,2,4,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0
0,0,3,1,0,1,0,1,1,0,0,0,0,0,0,0,0,5,4,2,5,2,1,2,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1
0,0,2,1,0,1,0,1,1,0,1,0,0,0,0,0,1,4,2,2,2,4,2,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
0,0,1,2,0,1,0,0,1,1,1,0,0,0,0,0,1,5,1,1,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,4,2,4,4,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,4,2,2,4,2,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0
0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,2,1,5,5,4,4,2,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1
0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,4,2,1,5,5,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0
1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,1,1,5,4,4,5,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
1,1,1,2,0,1,0,1,0,0,1,0,0,1,0,0,1,4,2,1,5,4,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1
0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,4,1,1,4,4,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
1,0,3,0,0,1,0,1,1,1,1,0,0,0,1,1,1,2,1,5,4,4,4,1,3,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1
0,0,2,1,0,1,0,1,0,0,1,0,0,0,0,0,1,4,4,1,4,4,1,1,2,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0
0,1,2,2,0,1,0,1,0,0,1,1,1,0,0,0,1,2,2,2,4,2,2,0,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,4,1,1,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
0,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,1,4,1,4,5,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1
0,1,2,2,0,1,0,1,1,1,1,1,1,0,0,1,1,4,4,2,1,2,4,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,2,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,3,1,1,5,4,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0
0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,4,2,2,4,4,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1,1,3,1,0,0,0,0,0,1,0,1,1,0,1,0,1,5,4,5,4,4,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
1,1,2,1,0,1,0,1,0,0,1,1,1,0,0,0,1,3,3,2,2,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,4,2,2,4,2,1,3,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0
0,0,2,1,0,1,0,1,0,0,1,0,0,0,0,0,1,4,1,2,5,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,2,4,2,2,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0
0,1,3,2,0,1,0,1,0,1,1,0,0,0,0,0,0,5,4,1,5,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,4,1,2,5,2,2,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,5,4,1,4,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
1,1,3,2,0,1,0,1,1,1,1,1,1,0,0,0,1,5,4,1,5,5,4,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
1,1,2,2,0,1,0,1,0,0,1,1,1,1,0,0,1,5,2,1,5,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1
0,1,2,1,0,1,0,1,1,1,1,1,0,0,0,0,1,3,1,1,5,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
0,0,2,1,0,1,0,1,1,0,1,0,0,0,0,0,1,4,1,5,4,1,5,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0
0,0,2,2,0,1,0,1,0,0,1,0,0,1,1,0,0,4,2,5,4,2,2,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
0,0,3,2,0,1,0,1,0,0,1,0,0,0,0,0,1,4,4,2,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,4,2,2,4,2,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1
1,1,3,1,0,1,0,0,1,1,1,1,1,0,0,0,1,4,2,1,5,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0
0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,4,1,1,4,1,1,2,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0
0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,4,5,2,5,5,1,2,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,4,2,2,2,2,1,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,4,2,2,4,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
0,0,2,1,0,1,0,1,0,1,1,0,0,0,0,0,1,4,2,2,4,4,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
0,0,2,1,0,1,0,1,0,1,1,0,0,0,0,0,1,4,2,2,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,0,2,1,0,1,0,1,1,1,0,1,1,0,0,0,1,4,4,4,4,4,4,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1
0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,4,3,1,4,4,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1
1,1,1,2,0,1,0,1,1,1,1,0,0,0,0,0,1,4,4,2,4,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4,1,1,4,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1
0,1,2,1,0,1,0,0,0,0,1,0,1,1,0,0,1,4,2,4,4,2,5,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0
0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,1,4,4,4,4,2,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
0,0,2,2,0,1,0,1,0,0,1,0,0,1,0,0,1,4,2,1,4,2,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,5,5,4,4,4,2,3,3,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0
1,1,2,2,0,1,0,1,1,0,1,1,0,1,0,0,1,4,4,1,5,4,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1
0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,3,1,1,5,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
0,1,3,0,0,1,0,1,1,1,1,1,1,0,0,0,1,5,4,4,5,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,1,4,2,2,4,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
0,0,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,4,1,1,4,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0
0,1,2,1,0,1,0,1,1,0,0,0,0,0,0,0,1,4,3,4,5,4,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
0,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,1,5,1,1,5,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
1,0,3,2,0,1,0,1,1,1,1,1,1,0,0,1,1,5,4,1,4,4,4,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1
0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,3,1,5,5,3,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0
0,0,3,0,0,1,0,1,1,1,0,0,0,0,1,0,1,2,2,5,4,2,4,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,5,4,1,5,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
1,1,2,2,0,1,1,1,1,1,1,0,0,0,0,0,1,5,4,5,4,2,2,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1
0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,3,2,1,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1
0,1,3,2,0,1,0,1,0,0,1,1,1,0,0,0,1,3,2,4,5,4,2,1,2,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0
0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,3,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0
1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,4,2,2,5,2,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,5,2,1,5,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
1,1,2,1,0,1,0,1,1,1,1,1,1,1,0,0,1,3,4,2,4,4,2,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,4,2,2,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,1,4,4,2,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,4,4,2,4,4,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
0,0,3,1,1,0,0,1,1,1,1,0,0,1,0,0,1,4,2,2,4,4,4,2,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0
0,0,2,1,0,1,0,1,1,1,1,0,0,0,0,0,0,5,1,2,5,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
0,0,3,1,0,1,0,1,1,0,1,0,0,1,0,0,0,5,5,4,5,5,4,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,5,4,1,5,5,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1
0,1,2,1,0,1,0,1,1,1,1,0,1,0,0,0,1,4,2,2,4,2,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1
1,1,2,1,0,1,0,1,1,1,1,1,1,0,0,1,1,4,4,2,4,2,2,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0
1,0,1,2,0,0,1,1,0,0,1,0,0,0,0,1,1,5,4,2,4,2,2,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1
1,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1,5,4,2,5,4,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,4,4,1,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0
0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,3,2,2,2,2,4,2,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1
0,1,1,2,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,5,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1
0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,4,2,2,4,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,1,3,2,0,1,1,1,1,1,1,1,1,0,0,1,1,4,4,1,4,4,1,1,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0
1,1,2,2,0,1,0,1,0,0,1,0,1,0,0,0,1,5,2,4,5,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
1,0,2,2,0,1,0,1,0,0,1,0,0,0,0,0,1,5,4,1,4,4,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,3,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0
1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,4,4,2,4,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4,2,4,4,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,4,2,2,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0
0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,4,1,4,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,4,2,4,4,1,2,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,4,2,2,4,2,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0
0,1,2,2,0,1,0,1,1,0,1,0,1,0,0,0,1,4,2,2,5,2,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
0,1,2,1,0,1,0,1,1,1,1,1,0,0,0,0,1,2,1,1,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1
0,0,3,1,0,1,1,1,1,0,0,1,1,1,1,0,0,5,5,5,4,5,4,1,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
1,1,2,1,0,1,1,1,0,0,1,0,0,0,0,0,1,4,2,4,4,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
0,1,3,0,0,1,0,1,1,0,0,0,1,1,0,0,1,4,3,5,5,5,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,1,5,2,2,4,2,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1
0,0,3,1,0,1,0,1,0,0,1,0,0,0,0,0,1,4,4,2,4,4,2,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
0,1,2,2,0,1,0,1,0,0,1,0,0,0,0,0,1,4,4,4,5,4,2,1,2,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1
0,1,2,1,0,1,0,1,1,1,1,0,1,0,0,0,1,4,1,4,4,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
0,0,2,1,0,1,1,1,1,0,1,0,0,1,0,0,1,4,2,4,5,2,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,1,2,1,0,1,0,0,1,1,1,0,1,0,0,0,1,4,2,2,2,1,2,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0
0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,4,2,2,4,4,2,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2,4,4,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,1,2,1,0,0,0,0,1,0,1,1,1,1,0,0,1,5,4,5,5,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1
0,1,1,2,0,1,0,1,0,0,1,0,1,1,0,1,1,4,1,2,4,4,2,0,3,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
0,0,2,1,0,1,0,1,0,0,0,0,0,0,1,1,0,3,2,2,4,4,2,2,3,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0
1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,5,2,1,5,2,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0
0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,1,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,1,2,1,0,1,0,1,0,0,1,0,1,0,0,0,1,4,2,2,5,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0
0,0,3,1,0,1,0,1,1,1,1,0,0,1,0,0,1,5,2,4,5,4,4,3,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4,2,2,2,2,4,0,3,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1
0,0,3,1,0,1,0,0,1,1,1,0,0,0,0,0,0,4,1,2,4,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,1,3,2,1,1,0,1,1,1,0,1,1,1,0,0,1,5,5,5,5,4,5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,2,2,0,1,0,1,0,0,1,1,1,0,0,0,1,4,2,2,4,2,2,1,2,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0
1,1,2,2,0,0,1,1,0,0,1,0,0,1,0,1,0,4,4,2,5,5,1,0,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1,1,2,2,0,1,0,1,1,1,1,0,0,0,0,0,1,3,2,4,4,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,4,2,2,2,2,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0
0,0,3,1,0,1,0,1,1,1,1,0,1,0,0,0,0,5,5,5,5,5,5,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
1,1,2,2,0,1,1,1,1,0,1,1,1,0,0,0,1,5,2,4,5,4,2,1,2,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0
0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,3,1,2,3,1,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,5,1,1,5,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0
0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,4,1,1,4,1,1,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
1,1,2,1,0,1,0,1,1,1,1,1,1,1,0,0,1,5,4,2,5,4,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0
0,1,2,2,0,1,0,1,1,0,1,0,1,0,0,0,1,4,2,2,5,5,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0
1,1,1,2,0,1,0,1,1,1,1,1,1,0,1,1,1,4,5,1,4,4,1,1,3,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0
0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,4,1,2,4,2,1,1,2,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0
0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,3,3,1,3,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1
1,1,3,2,0,1,0,1,0,1,1,0,0,0,0,0,1,5,4,4,5,4,4,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1
0,0,2,2,0,1,0,1,1,1,1,0,0,0,0,0,1,3,2,4,3,2,4,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0
0,0,2,1,0,1,0,1,0,0,1,0,0,0,0,0,1,4,1,1,4,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1
